MSE,MAE,data,model_id,seq_len,pred_len,label_len,d_model,features,e_layers,d_layers,d_ff,factor,embed,distil,description,task_name,model
0.37560540414156135,0.39712204749109076,ETTh1,ETTh1_96_96,96,96,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.43318015525402215,0.42924975178506836,ETTh1,ETTh1_96_192,96,192,48,256,M,1,1,256,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.4718309882581819,0.4480940767730383,ETTh1,ETTh1_96_336,96,336,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.47465409177809276,0.47135786911449407,ETTh1,ETTh1_96_720,96,720,48,256,M,1,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.2960808339998581,0.346917258291313,ETTh2,ETTh2_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.3742561233048104,0.39630601746568717,ETTh2,ETTh2_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.42253738255304063,0.43305624611017046,ETTh2,ETTh2_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.42767836412088234,0.444831080758864,ETTh2,ETTh2_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.31396577007726195,0.35337202162919995,ETTm1,ETTm1_96_96,96,96,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.36440043942373934,0.38248865428043705,ETTm1,ETTm1_96_192,96,192,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.4054578858984332,0.4102077496680608,ETTm1,ETTm1_96_336,96,336,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.46407931807438274,0.44297664956123384,ETTm1,ETTm1_96_720,96,720,48,128,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.17380409924219684,0.25670533858451594,ETTm2,ETTm2_96_96,96,96,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.24138093786836143,0.3016368603862093,ETTm2,ETTm2_96_192,96,192,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.3064279304939719,0.34239762588489464,ETTm2,ETTm2_96_336,96,336,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.3997502496657289,0.3978050160425679,ETTm2,ETTm2_96_720,96,720,48,256,M,2,1,128,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.13638597060957813,0.22962837757007196,custom,ECL_96_96,96,96,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.1563106756411165,0.24848131921592842,custom,ECL_96_192,96,192,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.1752160876353985,0.26848062363977965,custom,ECL_96_336,96,336,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.19491374696096483,0.29024086233357244,custom,ECL_96_720,96,720,48,512,M,3,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.19518231697007907,0.22863410121879366,Solar,solar_96_96,96,96,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.22748316168819746,0.25502004889990976,Solar,solar_96_192,96,192,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.23993944841224457,0.2686460865724645,Solar,solar_96_336,96,336,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
0.2428937275538975,0.2725110390962211,Solar,solar_96_720,96,720,48,512,M,2,1,512,1,timeF,True,Exp,long_term_forecast,HASPFormer
